sub_id,user_id,Plan,Price ($/mo),Start,End,Payment Method,Canceled
S000249,U00174,basic,8.99,2024-06-10,31-03-2025,credit_card,FALSE
S000348,U00250,standard,13.99,13-07-2022,02/07/2023,google_pay,Y
S001272,U00919,standard,13.99,03-12-2023,14-05-2024,paypal,TRUE
S000548,U00397,premium,17.99,04/02/2023,,paypal,no
S000350,U00251,standard,13.99,2024-05-12,,apple_pay,no
S000539,U00390,premium,17.99,05-09-2023,2024-08-22,google_pay,no
S001094,U00789,standard,13.99,2023-12-23,04/13/2024,apple_pay,N
S000136,U00090,basic,8.99,20-12-2024,2025-03-08,google_pay,TRUE
S001028,U00739,standard,13.99,28-05-2023,,credit_card,0
S000049,U00033,premium,17.99,07/14/2024,,credit_card,N
S000864,U00620,basic,8.99,2022-03-28,,credit_card,FALSE
S000627,U00459,standard,13.99,2024-11-05,,paypal,FALSE
S000263,U00188,standard,13.99,2024-01-12,,apple_pay,FALSE
S001663,U01208,basic,8.99,11/21/2024,2025-03-31,credit_card,no
S001531,U01113,premium,17.99,15-11-2023,,apple_pay,0
S001013,U00729,standard,13.99,10/28/2022,2023-02-08,paypal,FALSE
S000847,U00609,basic,8.99,2024-09-07,,paypal,no
S001126,U00812,basic,8.99,22-07-2023,2024-08-28,credit_card,Y
S001784,U01287,standard,13.99,2022-12-23,09/04/2024,paypal,true
S000219,U00150,standard,13.99,2023-04-18,,google_pay,FALSE
S001744,U01262,premium,17.99,2022-06-29,2023-06-28,paypal,N
S000994,U00713,basic,8.99,2024-12-25,"Mar 31, 2025",apple_pay,no
S001318,U00953,premium,17.99,"Sep 17, 2024",,google_pay,0
S001358,U00979,premium,17.99,08/29/2023,,paypal,0
S000823,U00593,basic,8.99,2023-03-05,2023-05-09,apple_pay,false
S000593,U00431,premium,17.99,2022-06-03,,credit_card,FALSE
S000345,U00247,premium,17.99,03/08/2023,2023-07-08,paypal,true
S000198,U00136,basic,8.99,2024-05-05,,paypal,no
S000294,U00213,standard,13.99,2022-10-12,2022-12-24,apple_pay,no
S002023,U01466,basic,8.99,09-02-2022,02/22/2023,apple_pay,false
S001417,U01024,premium,17.99,16-09-2024,12/05/2024,credit_card,N
S001100,U00794,premium,17.99,22-09-2024,31-03-2025,google_pay,N
S000670,U00488,basic,8.99,2023-03-29,"Feb 24, 2024",google_pay,false
S000236,U00165,standard,13.99,2022-09-05,2022-11-20,google_pay,0
S000284,U00204,premium,17.99,16-08-2022,2023-03-23,google_pay,TRUE
S001920,U01386,standard,13.99,2024-11-23,31-03-2025,paypal,N
S000453,U00328,basic,8.99,"Dec 27, 2023",,paypal,FALSE
S000281,U00201,premium,17.99,2024-03-13,2024-07-27,apple_pay,true
S000954,U00683,premium,17.99,10-07-2023,,paypal,no
S001361,U00982,premium,17.99,2024-02-05,,apple_pay,false
S001881,U01355,basic,8.99,2023-06-11,,paypal,N
S001314,U00952,standard,13.99,"Jul 31, 2022","Feb 18, 2023",google_pay,0
S000555,U00402,premium,17.99,2025-01-30,03/02/2025,apple_pay,TRUE
S001151,U00832,standard,13.99,2023-12-12,03/01/2024,credit_card,no
S001431,U01036,premium,17.99,2024-09-06,12/08/2024,google_pay,FALSE
S001691,U01228,premium,17.99,2023-01-16,2023-11-08,google_pay,1
S001092,U00788,standard,13.99,2022-08-04,,apple_pay,no
S000991,U00710,basic,8.99,2023-09-05,,credit_card,no
S000370,U00267,standard,13.99,2023-05-31,,credit_card,N
S001930,U01394,basic,8.99,2024-07-30,,paypal,false
S000717,U00522,basic,8.99,2023-02-02,,apple_pay,FALSE
S001643,U01192,standard,13.99,05-08-2023,02/29/2024,credit_card,false
S000020,U00012,basic,8.99,2024-01-24,,apple_pay,FALSE
S000851,U00611,premium,17.99,01-05-2024,,apple_pay,false
S001083,U00779,standard,13.99,2024-07-09,,apple_pay,N
S000444,U00323,premium,17.99,2022-09-22,03/31/2023,credit_card,FALSE
S000948,U00680,standard,13.99,09/08/2023,2024-09-25,google_pay,N
S001196,U00864,premium,17.99,2024-03-03,,apple_pay,0
S001131,U00816,basic,8.99,2023-02-01,,apple_pay,N
S000199,U00137,basic,8.99,2022-01-13,,credit_card,false
S000818,U00590,basic,8.99,2024-02-01,09/14/2024,apple_pay,true
S001789,U01291,standard,13.99,2023-06-09,,credit_card,N
S000561,U00406,premium,17.99,12/25/2022,,paypal,0
S001166,U00844,premium,17.99,06/25/2024,2024-12-31,google_pay,Y
S000842,U00606,premium,17.99,29-04-2022,2023-02-24,apple_pay,false
S000629,U00461,premium,17.99,"Nov 19, 2023",2024-06-11,paypal,false
S000579,U00420,standard,13.99,2022-05-23,,credit_card,no
S000912,U00655,basic,8.99,2022-08-16,,credit_card,no
S000465,U00337,premium,17.99,2022-12-20,,credit_card,0
S001843,U01328,basic,8.99,07/11/2023,,apple_pay,N
S000739,U00537,standard,13.99,2024-05-30,,apple_pay,FALSE
S000705,U00513,standard,13.99,2022-07-05,,apple_pay,no
S001724,U01248,premium,17.99,23-04-2023,,paypal,N
S001526,U01109,standard,13.99,2023-05-18,2024-06-03,credit_card,0
S000452,U00328,basic,8.99,2023-04-09,21-12-2023,paypal,false
S000409,U00294,basic,8.99,06/08/2023,2023-09-02,credit_card,no
S001236,U00890,standard,13.99,2024-03-29,21-01-2025,paypal,N
S001120,U00807,basic,8.99,02-03-2023,,google_pay,0
S001632,U01183,basic,8.99,"Jun 16, 2023",,google_pay,N
S000883,U00634,premium,17.99,2024-01-19,10/26/2024,credit_card,1
S000683,U00498,basic,8.99,"Dec 23, 2024",2025-02-25,credit_card,FALSE
S001134,U00819,standard,13.99,2022-08-18,2022-11-07,google_pay,0
S000305,U00218,premium,17.99,04/23/2022,2022-06-12,google_pay,yes
S000003,U00001,premium,17.99,04/13/2024,,apple_pay,FALSE
S001091,U00787,premium,17.99,"Aug 31, 2022",,apple_pay,false
S000568,U00411,standard,13.99,2024-01-07,06/20/2024,paypal,FALSE
S000648,U00472,basic,8.99,2024-11-14,,paypal,false
S000824,U00593,basic,8.99,26-05-2023,,apple_pay,0
S001513,U01098,premium,17.99,01/06/2023,2023-02-07,paypal,yes
S000362,U00260,basic,8.99,2022-10-19,,google_pay,0
S000937,U00670,basic,8.99,02/03/2024,,apple_pay,false
S001106,U00798,standard,13.99,"Sep 28, 2024",2025-02-17,paypal,0
S000128,U00082,basic,8.99,"Oct 28, 2024",2025-03-31,apple_pay,false
S001264,U00913,premium,17.99,15-11-2022,"Dec 14, 2023",google_pay,N
S000674,U00491,basic,8.99,2023-04-13,,credit_card,no
S001723,U01247,standard,13.99,05/15/2023,,apple_pay,FALSE
S000470,U00340,standard,13.99,2022-02-22,,credit_card,false
S000358,U00257,basic,8.99,06-08-2023,2023-12-09,apple_pay,false
S001739,U01259,premium,17.99,2022-09-22,,apple_pay,no
S000217,U00148,standard,13.99,2023-05-07,,apple_pay,FALSE
S000006,U00002,premium,17.99,2022-11-10,,paypal,FALSE
S000229,U00159,basic,8.99,02-12-2022,,apple_pay,0
S001659,U01205,premium,17.99,2024-04-20,08/16/2024,credit_card,1
S001155,U00835,premium,17.99,2022-01-27,,credit_card,no
S000515,U00375,premium,17.99,02/04/2023,2023-08-28,paypal,FALSE
S001384,U00999,standard,13.99,01/09/2024,,apple_pay,FALSE
S001454,U01053,basic,N/A,"May 12, 2024",2025-02-22,credit_card,no
S000592,U00430,premium,17.99,2022-09-18,2023-04-01,paypal,true
S000972,U00697,premium,17.99,17-01-2024,"Jul 14, 2024",paypal,no
S001177,U00853,basic,8.99,2022-11-05,06/02/2023,paypal,N
S001043,U00752,basic,8.99,2023-04-01,14-06-2023,apple_pay,FALSE
S001434,U01038,premium,17.99,06/08/2022,2022-10-28,google_pay,TRUE
S001210,U00873,standard,13.99,09/19/2022,,credit_card,N
S000458,U00332,premium,17.99,"Dec 06, 2023",2024-06-27,credit_card,false
S000464,U00336,premium,17.99,2023-10-30,,paypal,no
S001351,U00973,basic,8.99,2022-12-08,2023-06-16,paypal,false
S000808,U00585,standard,13.99,11/01/2024,2025-03-31,google_pay,FALSE
S001872,U01348,basic,8.99,2024-01-29,,credit_card,FALSE
S001598,U01159,basic,8.99,02/12/2025,,apple_pay,no
S001963,U01419,basic,8.99,2022-08-05,2022-09-17,google_pay,Y
S001407,U01017,standard,13.99,2023-02-26,2023-05-27,apple_pay,N
S001940,U01400,premium,17.99,"Aug 23, 2022",,apple_pay,no
S000257,U00182,standard,13.99,2023-05-11,,credit_card,N
S000015,U00009,standard,13.99,2022-09-19,"Dec 19, 2022",apple_pay,0
S000314,U00224,premium,17.99,2024-06-05,,credit_card,N
S001638,U01187,premium,17.99,2024-11-11,,paypal,0
S000398,U00287,premium,17.99,2024-05-02,2025-02-26,paypal,0
S002040,U01478,premium,17.99,09/11/2023,2024-01-24,google_pay,false
S001030,U00740,standard,13.99,2025-02-14,2025-03-24,apple_pay,true
S000871,U00626,standard,13.99,03/04/2023,"Jun 06, 2023",credit_card,N
S001534,U01115,standard,13.99,02-10-2023,06/20/2024,google_pay,no
S001313,U00951,standard,13.99,02/04/2023,,google_pay,0
S000060,U00042,standard,13.99,2023-09-06,,credit_card,FALSE
S001494,U01084,premium,17.99,2024-07-01,,apple_pay,N
S001668,U01212,basic,8.99,2024-06-10,,apple_pay,false
S000526,U00383,premium,17.99,2023-11-15,16-03-2024,apple_pay,FALSE
S001251,U00902,basic,8.99,2022-02-11,,apple_pay,false
S000860,U00618,standard,13.99,2022-02-27,2022-11-17,credit_card,N
S000123,U00079,basic,8.99,"Feb 02, 2024",,paypal,N
S001907,U01376,standard,13.99,2024-04-27,,paypal,N
S000334,U00238,premium,17.99,27-04-2024,2024-12-28,credit_card,0
S000312,U00224,standard,13.99,2022-08-04,2023-05-01,credit_card,FALSE
S000058,U00041,standard,13.99,2024-04-05,2024-08-02,paypal,N
S001377,U00993,basic,8.99,07/28/2023,2023-11-13,credit_card,1
S000980,U00702,premium,17.99,24-04-2024,2025-02-22,apple_pay,false
S000604,U00440,basic,8.99,02/08/2024,,credit_card,N
S000071,U00049,premium,17.99,2024-10-29,,paypal,N
S000608,U00443,premium,17.99,2022-05-05,,credit_card,false
S001121,U00808,premium,17.99,2024-01-28,05/28/2024,credit_card,true
S001330,U00961,standard,13.99,30-11-2022,,apple_pay,0
S000427,U00309,premium,17.99,01/21/2023,"Nov 05, 2023",apple_pay,TRUE
S001705,U01237,premium,17.99,05/09/2023,2023-09-10,google_pay,FALSE
S001418,U01024,premium,17.99,2025-01-02,2025-03-31,credit_card,FALSE
S000095,U00064,premium,17.99,2023-07-05,05/01/2024,credit_card,N
S000008,U00004,basic,8.99,2023-05-13,,paypal,no
S001331,U00962,premium,17.99,10/21/2022,"Apr 24, 2023",apple_pay,no
S001259,U00910,premium,17.99,01/10/2024,2024-05-25,google_pay,false
S000369,U00266,standard,13.99,2022-01-31,,google_pay,N
S001936,U01398,basic,8.99,2022-01-10,2022-07-28,paypal,FALSE
S000323,U00229,premium,17.99,02/17/2024,,credit_card,false
S001547,U01124,basic,8.99,2023-03-16,2024-01-01,apple_pay,0
S000904,U00651,standard,13.99,2022-08-29,"Dec 11, 2022",credit_card,false
S000552,U00400,standard,13.99,2024-12-21,2025-02-06,google_pay,Y
S000528,U00384,standard,13.99,02/11/2024,,apple_pay,false
S001157,U00837,premium,17.99,2024-03-10,,paypal,no
S001347,U00971,standard,13.99,10/12/2024,31-03-2025,credit_card,N
S000045,U00030,standard,13.99,2025-02-09,,paypal,0
S002041,U01478,premium,17.99,2024-02-23,,google_pay,0
S000628,U00460,premium,17.99,2022-07-25,,google_pay,FALSE
S000887,U00637,standard,13.99,2024-04-08,,paypal,N
S000698,U00507,basic,8.99,2024-02-22,05-05-2024,google_pay,yes
S000840,U00604,basic,8.99,02/22/2023,,google_pay,0
S000601,U00437,premium,17.99,2023-11-22,,paypal,FALSE
S000184,U00124,premium,17.99,2022-11-03,2023-01-11,paypal,no
S001098,U00792,basic,8.99,2024-05-10,,paypal,no
S000386,U00280,standard,13.99,2023-01-08,,google_pay,FALSE
S000242,U00169,standard,13.99,"Oct 15, 2022",2023-03-12,google_pay,N
S001600,U01161,premium,17.99,2022-03-27,30-12-2022,credit_card,N
S001044,U00752,standard,13.99,06/22/2023,02-08-2023,apple_pay,yes
S001349,U00972,basic,8.99,04/10/2024,"Jul 25, 2024",paypal,Y
S000640,U00467,premium,17.99,06/14/2023,12/10/2023,paypal,0
S000138,U00091,basic,8.99,2024-05-04,2025-03-31,apple_pay,N
S001295,U00936,basic,8.99,2024-12-18,,credit_card,0
S000610,U00445,standard,13.99,2024-01-27,2024-05-18,apple_pay,no
S001561,U01132,basic,8.99,10-01-2023,,paypal,N
S000999,U00718,premium,17.99,2023-04-22,,apple_pay,FALSE
S001261,U00911,premium,17.99,09-03-2022,2022-07-16,apple_pay,true
S000756,U00550,standard,13.99,2023-05-14,,credit_card,no
S001738,U01258,basic,8.99,"Oct 23, 2024",,credit_card,0
S001695,U01231,basic,8.99,01-02-2024,"Mar 01, 2025",google_pay,no
S000569,U00411,standard,13.99,16-07-2024,,paypal,N
S002014,U01458,premium,17.99,2023-02-19,21-11-2023,paypal,false
S001679,U01220,basic,8.99,2022-03-24,2022-08-16,apple_pay,no
S000958,U00686,standard,13.99,2024-05-31,,credit_card,N
S000959,U00687,standard,13.99,04-06-2023,,google_pay,no
S000930,U00667,standard,13.99,31-05-2024,11/27/2024,google_pay,false
S000962,U00690,basic,8.99,2024-12-19,,credit_card,N
S001024,U00736,basic,8.99,18-10-2022,,google_pay,false
S000834,U00601,basic,8.99,07/12/2023,,google_pay,no
S001794,U01294,basic,8.99,14-11-2023,2024-03-20,credit_card,1
S000099,U00066,premium,17.99,2023-08-10,10/17/2023,apple_pay,FALSE
S000377,U00273,premium,17.99,04/01/2023,,google_pay,FALSE
S000473,U00343,premium,17.99,2024-11-27,,credit_card,N
S001181,U00855,standard,13.99,11-12-2022,,google_pay,N
S002035,U01474,standard,13.99,11/14/2024,2025-03-31,paypal,N
S001722,U01246,standard,13.99,2024-06-07,,apple_pay,FALSE
S000681,U00496,basic,8.99,2022-09-25,2023-10-19,google_pay,Y
S000856,U00615,basic,8.99,2022-06-18,2023-06-15,credit_card,no
S001203,U00868,standard,13.99,2022-02-13,,google_pay,FALSE
S000083,U00057,premium,17.99,2023-03-13,,paypal,FALSE
S000238,U00165,standard,13.99,2024-01-12,,google_pay,false
S000490,U00356,standard,13.99,2024-11-12,,google_pay,N
S001478,U01073,premium,17.99,2022-05-14,"Jul 04, 2022",google_pay,yes
S000084,U00058,standard,13.99,2023-02-17,,google_pay,false
S001090,U00786,standard,13.99,06/29/2022,,credit_card,no
S000877,U00629,standard,13.99,"Jun 04, 2024",,apple_pay,0
S002003,U01451,basic,8.99,"Jun 15, 2022",2022-08-17,google_pay,true
S001282,U00927,standard,13.99,2022-12-27,,credit_card,0
S001472,U01068,premium,17.99,"Nov 16, 2022",2023-03-13,google_pay,N
S000545,U00394,basic,8.99,11-02-2024,,paypal,false
S000451,U00327,standard,13.99,2022-08-28,,credit_card,FALSE
S001766,U01276,standard,13.99,05/12/2024,,credit_card,FALSE
S000770,U00560,standard,13.99,03/26/2024,,paypal,FALSE
S000062,U00044,premium,17.99,2024-11-13,31-03-2025,google_pay,false
S001195,U00864,standard,13.99,20-03-2023,"Feb 22, 2024",apple_pay,no
S001255,U00906,standard,13.99,2023-09-11,,apple_pay,false
S000602,U00438,standard,13.99,2024-10-26,12/12/2024,paypal,TRUE
S000161,U00109,standard,13.99,2023-06-26,2024-04-28,google_pay,true
S000709,U00516,basic,8.99,17-03-2023,2023-07-21,paypal,Y
S001613,U01169,premium,17.99,"May 01, 2024",11/25/2024,paypal,FALSE
S001759,U01273,premium,17.99,07-11-2022,,paypal,no
S001218,U00878,standard,13.99,2024-12-20,,google_pay,N
S001635,U01184,standard,13.99,"Dec 15, 2024",,credit_card,no
S000820,U00591,standard,13.99,27-06-2024,,credit_card,0
S001127,U00813,standard,13.99,2022-03-30,,apple_pay,N
S001937,U01398,premium,17.99,2022-07-31,04/15/2023,paypal,FALSE
S001995,U01446,premium,17.99,"Aug 03, 2024",,google_pay,no
S001154,U00834,standard,13.99,"Mar 07, 2024",,paypal,0
S001172,U00849,premium,17.99,2022-07-08,,paypal,0
S000319,U00227,standard,13.99,03/05/2023,,google_pay,FALSE
S001466,U01063,standard,13.99,2023-03-29,2023-08-09,apple_pay,FALSE
S000767,U00559,standard,13.99,2024-07-30,,google_pay,FALSE
S001414,U01021,premium,17.99,02/22/2024,,credit_card,false
S000082,U00056,basic,8.99,31-08-2024,31-03-2025,google_pay,0
S000259,U00184,premium,17.99,2023-09-24,,credit_card,FALSE
S001410,U01018,premium,17.99,2023-10-22,,google_pay,N
S001202,U00867,standard,13.99,15-03-2023,,paypal,FALSE
S001922,U01388,basic,8.99,2023-10-09,2024-06-18,google_pay,yes
S001762,U01274,basic,8.99,01/29/2024,,apple_pay,no
S000729,U00531,basic,8.99,2024-02-08,2024-10-03,google_pay,FALSE
S001730,U01253,basic,8.99,02/18/2025,,google_pay,no
S001355,U00976,standard,13.99,2022-05-25,,apple_pay,N
S000597,U00434,premium,17.99,24-08-2023,,apple_pay,false
S000800,U00580,basic,8.99,"Apr 27, 2024",,paypal,N
S000647,U00471,basic,8.99,2022-05-02,,credit_card,false
S000621,U00455,premium,17.99,2023-09-15,11-03-2024,apple_pay,false
S000383,U00277,premium,17.99,2024-02-12,,google_pay,N
S001645,U01193,premium,17.99,08/25/2023,11/30/2024,credit_card,1
S001523,U01107,standard,13.99,24-09-2023,2024-03-16,google_pay,1
S001578,U01145,premium,17.99,2023-04-24,,credit_card,N
S000993,U00712,standard,13.99,2024-07-13,01/06/2025,google_pay,true
S001327,U00959,basic,8.99,22-10-2022,,credit_card,false
S000554,U00402,premium,17.99,10/15/2024,2025-01-20,apple_pay,FALSE
S001608,U01165,basic,8.99,11-09-2024,,paypal,no
S000218,U00149,premium,17.99,11/12/2022,2023-10-29,apple_pay,TRUE
S001142,U00825,premium,17.99,2022-12-07,,google_pay,0
S000077,U00053,premium,17.99,2022-08-20,2022-10-23,paypal,FALSE
S001951,U01409,basic,8.99,04/11/2023,,credit_card,N
S000009,U00005,basic,8.99,2023-05-14,2024-05-10,paypal,0
S000872,U00626,standard,13.99,2023-06-27,,credit_card,FALSE
S000763,U00555,premium,17.99,26-07-2022,2023-04-15,apple_pay,yes
S000785,U00570,basic,8.99,2024-09-11,,paypal,0
S000091,U00062,basic,8.99,"Aug 21, 2022",2023-09-11,apple_pay,0
S001525,U01108,standard,13.99,"Jan 06, 2025",03/31/2025,apple_pay,false
S000209,U00144,standard,13.99,10/08/2022,,apple_pay,0
S000140,U00093,premium,17.99,2022-11-28,2023-03-08,google_pay,false
S001541,U01119,standard,13.99,2023-10-25,10/31/2024,google_pay,no
S000211,U00146,basic,8.99,22-11-2022,08/30/2023,paypal,no
S002066,U01494,premium,17.99,06/03/2024,2025-03-31,paypal,FALSE
S000801,U00581,basic,8.99,2023-11-06,2024-02-17,google_pay,true
S000430,U00311,premium,17.99,2023-01-27,"Apr 11, 2023",apple_pay,1
S001540,U01119,premium,17.99,2023-05-12,2023-10-24,google_pay,no
S001315,U00952,basic,8.99,"Feb 19, 2023",,google_pay,0
S002039,U01477,standard,13.99,2024-02-28,,apple_pay,no
S000448,U00325,premium,17.99,2023-05-07,11/15/2023,apple_pay,no
S000901,U00648,premium,17.99,"Aug 20, 2023",,credit_card,false
S002069,U01496,premium,17.99,"Oct 31, 2022",08/07/2023,apple_pay,true
S001051,U00756,basic,8.99,2023-08-05,,paypal,no
S000241,U00168,standard,13.99,"Apr 23, 2024",,apple_pay,FALSE
S000002,U00001,standard,13.99,29-07-2023,2024-04-08,apple_pay,0
S001015,U00730,premium,17.99,04/23/2023,06-12-2023,paypal,false
S001962,U01418,standard,13.99,26-06-2023,,paypal,0
S001666,U01210,premium,17.99,2024-09-23,,paypal,false
S001791,U01292,premium,17.99,2023-07-20,,paypal,0
S000562,U00407,premium,17.99,01/21/2022,,paypal,N
S000033,U00022,standard,13.99,2023-12-16,,google_pay,0
S001577,U01144,basic,8.99,08-05-2024,,google_pay,false
S000617,U00451,premium,17.99,20-04-2023,,google_pay,false
S000352,U00253,basic,8.99,2022-08-03,08/22/2023,google_pay,0
S001669,U01213,premium,17.99,08/05/2022,,credit_card,FALSE
S000032,U00021,premium,17.99,2023-09-21,2023-11-23,apple_pay,true
S000469,U00339,basic,8.99,05/30/2024,2024-11-26,credit_card,yes
S001664,U01209,premium,17.99,2024-08-06,2025-03-31,google_pay,false
S001320,U00955,basic,8.99,2024-06-13,2025-02-26,google_pay,no
S001233,U00887,standard,13.99,04/04/2023,,credit_card,N
S000916,U00658,standard,13.99,11-08-2022,,google_pay,FALSE
S001387,U01001,basic,8.99,14-04-2024,,credit_card,N
S000028,U00019,standard,13.99,2023-08-20,,paypal,N
S001799,U01298,standard,13.99,27-07-2023,2024-12-19,google_pay,1
S001867,U01345,premium,17.99,2024-07-29,12/04/2024,google_pay,0
S001604,U01163,premium,17.99,"Oct 20, 2024",,paypal,false
S001661,U01206,premium,17.99,2024-08-21,,apple_pay,false
S000248,U00173,standard,13.99,2023-09-13,,paypal,FALSE
S001808,U01304,basic,8.99,2024-04-28,,google_pay,0
S000571,U00413,basic,8.99,07/08/2023,"Apr 02, 2024",credit_card,Y
S001704,U01236,standard,13.99,19-05-2023,,credit_card,false
S001399,U01010,premium,17.99,14-05-2023,,google_pay,no
S001929,U01393,premium,17.99,2023-10-06,,paypal,N
S001824,U01314,premium,17.99,24-02-2023,09/13/2023,google_pay,FALSE
S000117,U00076,basic,8.99,2024-09-14,2024-12-30,google_pay,0
S001697,U01232,basic,8.99,07-08-2023,"Mar 21, 2024",credit_card,false
S001464,U01062,standard,13.99,2022-08-11,,apple_pay,false
S000411,U00294,basic,8.99,2024-06-10,,credit_card,N
S001329,U00961,standard,13.99,2022-05-23,11/27/2022,apple_pay,0
S000656,U00478,basic,8.99,2023-09-11,,apple_pay,N
S001458,U01056,premium,17.99,"Jan 29, 2024",,google_pay,N
S000779,U00566,standard,13.99,26-09-2023,,paypal,no
S001959,U01416,basic,8.99,2022-06-06,,paypal,false
S001168,U00845,basic,8.99,2023-05-06,,credit_card,0
S001819,U01311,basic,8.99,2023-06-26,,google_pay,false
S001023,U00735,basic,8.99,"May 19, 2024",,paypal,false
S000499,U00364,premium,17.99,"Apr 02, 2024",2024-06-08,google_pay,Y
S000025,U00016,standard,13.99,"Aug 14, 2023",,google_pay,no
S001700,U01233,standard,13.99,2025-03-22,,paypal,false
S001743,U01261,standard,13.99,2025-03-01,,apple_pay,FALSE
S000983,U00704,standard,13.99,"Apr 30, 2023","Dec 14, 2023",apple_pay,FALSE
S001122,U00809,standard,13.99,01-01-2023,,paypal,false
S000496,U00361,premium,17.99,2024-11-08,2025-03-31,google_pay,FALSE
S000667,U00486,premium,17.99,2023-08-22,"Apr 16, 2024",paypal,N
S000403,U00290,premium,17.99,16-04-2022,2023-01-13,apple_pay,false
S001465,U01063,standard,13.99,2022-06-28,12-03-2023,apple_pay,false
S001049,U00755,basic,8.99,10/13/2024,2025-03-31,apple_pay,no
S001571,U01139,standard,13.99,2022-08-04,,google_pay,false
S001891,U01364,standard,13.99,2022-04-14,2023-03-03,credit_card,no
S000148,U00100,premium,17.99,2024-07-16,2024-09-01,paypal,1
S000076,U00052,premium,17.99,2024-03-10,,apple_pay,FALSE
S001698,U01232,basic,8.99,2024-04-16,2024-05-19,credit_card,yes
S001299,U00939,standard,13.99,06/12/2023,,credit_card,N
S001018,U00732,standard,13.99,2024-02-14,,credit_card,FALSE
S001532,U01114,standard,13.99,2024-03-09,,credit_card,false
S001436,U01040,standard,13.99,2022-08-17,,paypal,FALSE
S000565,U00409,basic,8.99,2023-01-25,,google_pay,false
S001001,U00720,basic,8.99,2023-02-26,2023-09-14,paypal,TRUE
S001499,U01088,basic,8.99,2024-10-22,2025-02-03,google_pay,N
S001640,U01189,premium,17.99,22-01-2022,,apple_pay,false
S002042,U01479,premium,17.99,2023-08-26,,paypal,no
S001250,U00901,standard,13.99,2023-08-25,,paypal,no
S001895,U01366,basic,8.99,01-09-2023,,google_pay,false
S001805,U01302,basic,8.99,2024-10-20,,credit_card,false
S000651,U00475,basic,8.99,2022-09-05,08/16/2023,apple_pay,false
S000976,U00699,premium,17.99,10/27/2023,,apple_pay,FALSE
S000685,U00499,basic,8.99,18-03-2023,,credit_card,FALSE
S000164,U00111,standard,13.99,2023-10-17,"Dec 29, 2023",apple_pay,true
S000700,U00509,premium,17.99,"Jan 11, 2024",2024-11-21,apple_pay,N
S001192,U00863,basic,8.99,2024-06-07,2024-10-31,credit_card,false
S000687,U00501,premium,17.99,"Jan 30, 2023",2024-01-14,credit_card,0
S001857,U01338,premium,17.99,2023-07-12,2023-10-09,google_pay,false
S002006,U01452,standard,13.99,2024-10-31,,paypal,false
S000985,U00705,basic,8.99,2022-10-20,,credit_card,0
S000578,U00419,standard,13.99,11-04-2022,05/22/2022,google_pay,1
S001568,U01136,standard,13.99,2022-05-03,,credit_card,0
S000734,U00533,premium,17.99,2022-12-11,,apple_pay,N
S001836,U01322,basic,8.99,2022-06-22,,apple_pay,N
S000557,U00403,standard,13.99,2023-02-04,,apple_pay,0
S000832,U00600,basic,8.99,30-11-2023,21-04-2024,credit_card,no
S001473,U01068,premium,17.99,2023-04-04,,google_pay,0
S001616,U01170,premium,17.99,2022-10-09,,google_pay,0
S001818,U01311,basic,8.99,"Dec 16, 2022",19-06-2023,google_pay,no
S000240,U00167,premium,17.99,14-09-2023,,google_pay,N
S000984,U00704,standard,13.99,"Jan 13, 2024",,apple_pay,0
S001429,U01034,basic,8.99,2023-07-24,12/01/2024,credit_card,TRUE
S001976,U01430,standard,13.99,02-12-2024,03/31/2025,google_pay,false
S000001,U00001,standard,13.99,28-01-2023,2023-07-29,apple_pay,0
S001644,U01192,standard,13.99,2024-03-14,,credit_card,0
S001475,U01070,standard,13.99,12/17/2023,,google_pay,false
S001876,U01351,basic,8.99,15-04-2023,,apple_pay,FALSE
S000151,U00102,standard,13.99,2022-08-17,,apple_pay,N
S001734,U01255,standard,13.99,20-05-2023,,credit_card,no
S000491,U00357,premium,17.99,2022-10-19,2023-10-04,apple_pay,TRUE
S001932,U01395,basic,8.99,2024-11-02,,credit_card,no
S001957,U01414,standard,13.99,2023-05-22,,credit_card,false
S000070,U00049,basic,8.99,2023-12-05,10/07/2024,paypal,no
S000486,U00353,basic,8.99,09-07-2022,2023-06-30,apple_pay,0
S000732,U00533,basic,8.99,"Mar 07, 2022",2022-08-06,apple_pay,0
S001651,U01199,basic,8.99,31-08-2024,,paypal,false
S001440,U01043,standard,13.99,08-08-2022,"Dec 07, 2022",paypal,true
S001360,U00981,premium,17.99,2023-03-29,06/10/2023,paypal,TRUE
S001690,U01228,premium,17.99,2022-06-29,2023-01-12,google_pay,no
S001402,U01012,standard,13.99,07/25/2024,2025-03-31,google_pay,FALSE
S001662,U01207,premium,17.99,02/08/2024,22-04-2024,credit_card,Y
S000899,U00646,basic,8.99,09-03-2024,,credit_card,0
S001423,U01029,standard,13.99,05/28/2024,31-03-2025,apple_pay,FALSE
S001621,U01175,standard,13.99,2023-03-22,23-05-2023,paypal,N
S000836,U00603,basic,8.99,"Dec 05, 2023",15-03-2024,credit_card,no
S000210,U00145,standard,13.99,2024-10-17,,apple_pay,N
S000582,U00423,premium,17.99,2022-04-30,2022-08-21,credit_card,TRUE
S001067,U00770,premium,17.99,17-08-2022,,apple_pay,N
S000760,U00553,basic,8.99,15-04-2023,2023-11-20,credit_card,N
S000546,U00395,basic,8.99,2022-03-12,,apple_pay,no
