order_id,customer_id,order_date,order_value,num_items
O0005439,C01729,2024-07-10,144.03,2
O0005540,C01767,2025-04-28,88.32,1
O0000905,C00266,2025-02-13,218.32,1
O0005022,C01608,2025-02-21,62.62,5
O0004742,C01517,2025-03-16,127.08,2
O0001464,C00459,2024-11-28,51.86,1
O0001698,C00537,2025-02-03,56.41,1
O0004218,C01355,2024-12-21,64.68,2
O0002779,C00894,2024-03-17,100.38,3
O0005142,C01649,2024-06-18,84.55,1
O0001449,C00455,2024-08-08,87.75,2
O0003261,C01030,2025-02-24,62.44,2
O0000235,C00077,2024-07-15,80.07,3
O0005818,C01853,2025-01-21,66.76,2
O0005053,C01621,2024-05-12,69.05,3
O0000136,C00047,2024-03-31,51.06,1
O0005390,C01718,2024-05-25,49.71,1
O0004853,C01559,2024-03-08,85.89,1
O0001270,C00397,2024-11-26,122.95,2
O0001386,C00439,2024-09-13,53.6,1
O0003341,C01057,2025-03-15,54.09,3
O0001800,C00570,2024-11-05,112.44,2
O0003434,C01087,2024-12-14,172.87,5
O0005930,C01880,2025-02-19,47.96,1
O0005822,C01855,2025-01-10,33.3,2
O0000814,C00243,2024-02-20,59.58,2
O0004483,C01449,2024-07-13,40.27,2
O0000082,C00023,2024-08-23,32.91,4
O0002124,C00682,2025-04-02,86.84,1
O0002045,C00650,2024-10-15,29.21,2
O0002601,C00837,2025-04-23,171.68,3
O0002106,C00673,2024-11-12,25.84,1
O0005415,C01722,2024-03-19,54.73,4
O0002014,C00640,2024-06-15,30.46,1
O0003210,C01016,2024-08-23,41.76,1
O0005626,C01796,2024-10-03,79.01,2
O0006258,C01998,2024-02-16,63.34,1
O0005512,C01756,2024-07-28,117.92,3
O0001347,C00430,2024-06-04,47.51,2
O0004814,C01544,2025-04-03,48.63,1
O0002305,C00744,2024-04-05,62.78,4
O0002110,C00675,2024-12-24,110.89,1
O0001430,C00449,2025-01-15,33.37,3
O0002915,C00930,2024-06-01,123.94,2
O0001880,C00592,2024-06-29,50.33,1
O0001857,C00581,2025-03-13,88.95,2
O0004766,C01527,2024-12-13,53.4,4
O0006139,C01947,2025-03-01,167.24,1
O0003079,C00974,2025-01-24,75.64,3
O0004805,C01541,2025-03-22,41.74,1
O0000536,C00162,2025-02-07,103.64,3
O0001249,C00389,2024-04-23,104.88,1
O0004891,C01570,2025-02-15,64.71,5
O0004515,C01458,2025-04-09,120.9,1
O0005085,C01631,2024-08-26,53.59,2
O0005624,C01795,2024-08-13,172.1,3
O0003327,C01054,2024-07-26,73.44,5
O0001083,C00328,2024-06-18,39.13,2
O0004237,C01364,2024-11-01,32.58,3
O0000355,C00108,2024-11-19,41.31,1
O0000790,C00233,2024-12-05,51.79,3
O0005251,C01681,2024-06-05,127.96,2
O0006014,C01910,2024-06-13,58.09,2
O0005731,C01834,2024-06-09,109.1,2
O0002567,C00829,2024-03-04,149.85,2
O0002691,C00864,2025-01-14,63.46,3
O0005397,C01718,2024-12-10,94.2,2
O0006210,C01976,2024-08-03,84.8,1
O0001039,C00311,2024-07-02,116.29,2
O0005129,C01645,2025-04-15,65.73,1
O0005376,C01715,2024-01-18,60.72,2
O0006063,C01919,2024-09-24,61.16,1
O0002301,C00741,2024-05-01,93.06,1
O0005650,C01802,2024-04-12,125.15,1
O0004932,C01584,2024-11-24,60.36,2
O0002799,C00898,2024-04-25,147.14,1
O0002798,C00898,2024-03-17,184.71,3
O0001699,C00537,2025-03-20,52.57,1
O0003681,C01158,2025-01-25,52.18,2
O0002481,C00808,2024-07-17,96.87,5
O0003877,C01232,2024-11-19,42.26,2
O0005061,C01623,2025-01-21,98.08,1
O0003973,C01269,2024-07-02,111.26,1
O0000459,C00139,2024-09-22,55.39,3
O0001635,C00516,2024-12-15,91.43,2
O0000903,C00265,2024-06-11,116.21,1
O0005033,C01613,2024-06-12,92.26,2
O0004095,C01306,2024-08-04,31.27,2
O0005746,C01838,2024-03-13,38.56,1
O0003265,C01031,2024-03-12,60.68,4
O0000982,C00292,2024-09-12,50.74,1
O0000406,C00122,2025-03-29,58.11,4
O0005836,C01859,2024-08-26,40.4,1
O0001362,C00431,2025-01-09,127.19,5
O0003394,C01075,2024-10-06,66.73,3
O0004161,C01334,2024-11-20,92.21,1
O0006157,C01956,2024-04-17,62.74,2
O0005215,C01672,2025-02-23,55.4,2
O0000473,C00143,2024-12-14,71.14,2
O0000964,C00288,2024-07-06,60.65,2
O0005269,C01687,2024-08-24,61.1,4
O0004200,C01348,2024-09-14,61.26,1
O0006097,C01930,2025-02-20,57.88,1
O0004457,C01440,2025-01-09,72.68,2
O0000375,C00111,2024-10-01,81.96,2
O0000425,C00125,2025-03-10,97.34,1
O0003506,C01113,2024-09-04,141.3,2
O0005446,C01731,2024-09-20,134.7,1
O0001131,C00343,2024-09-11,104.19,1
O0002075,C00661,2025-02-07,62.57,2
O0002523,C00816,2024-12-11,36.04,1
O0004286,C01385,2024-12-29,58.38,1
O0003496,C01110,2024-12-28,98.02,1
O0000639,C00191,2024-11-19,111.99,2
O0004642,C01494,2024-10-31,46.36,2
O0003296,C01042,2024-09-09,46.53,1
O0005122,C01645,2024-09-19,72.69,1
O0003924,C01251,2024-09-22,80.33,1
O0002117,C00680,2024-01-08,99.65,3
O0004860,C01560,2024-09-29,131.52,3
O0003952,C01264,2024-08-02,55.14,1
O0000094,C00025,2025-03-23,82.82,1
O0000920,C00274,2025-01-24,49.58,1
O0004307,C01390,2025-01-14,83.38,2
O0001519,C00477,2025-03-20,68.88,2
O0005519,C01757,2025-02-23,48.92,4
O0004600,C01484,2024-04-03,46.7,5
O0003807,C01200,2025-04-06,101.47,1
O0000105,C00032,2024-11-10,68.64,1
O0000702,C00208,2024-07-02,58.45,2
O0000358,C00108,2024-12-22,37.03,5
O0005331,C01703,2024-11-14,28.37,1
O0000404,C00122,2025-02-02,39.67,3
O0004890,C01570,2025-02-05,49.69,5
O0002712,C00869,2024-09-27,69.9,1
O0000876,C00256,2024-12-22,26.13,2
O0004795,C01540,2024-07-12,55.42,1
O0001242,C00388,2024-08-29,83.33,1
O0004198,C01348,2024-05-15,54.37,1
O0005636,C01800,2024-02-02,93.97,2
O0002552,C00824,2025-04-09,142.76,1
O0005524,C01758,2024-03-11,85.72,3
O0002317,C00747,2024-11-20,57.39,2
O0005635,C01799,2024-06-22,167.11,1
O0003862,C01225,2024-07-16,64.69,1
O0003976,C01270,2024-07-03,140.4,1
O0004958,C01590,2024-12-23,25.45,1
O0006031,C01911,2025-04-16,203.55,2
O0002176,C00694,2024-06-06,31.44,1
O0000763,C00222,2025-01-12,99.81,1
O0005602,C01789,2024-06-29,57.66,2
O0002529,C00818,2024-06-29,39.56,1
O0004892,C01570,2025-02-18,77.5,1
O0001752,C00551,2024-10-30,101.7,4
O0000857,C00253,2024-07-05,71.03,1
O0001485,C00466,2024-08-23,121.59,3
O0005103,C01636,2024-10-16,95.62,4
O0000437,C00131,2024-10-07,54.75,2
O0004264,C01374,2024-03-31,231.89,1
O0005150,C01654,2024-08-30,54.9,3
O0003972,C01269,2024-06-22,122.76,1
O0000066,C00017,2024-08-21,65.77,4
O0006220,C01979,2025-01-06,32.6,2
O0004938,C01585,2025-02-17,132.21,3
O0004569,C01472,2025-02-14,63.18,2
O0005683,C01814,2024-04-30,78.45,2
O0005613,C01791,2024-10-29,68.52,2
O0005385,C01716,2025-03-30,73.83,1
O0000844,C00251,2024-04-03,171.62,4
O0000868,C00255,2024-08-28,105.43,5
O0002886,C00923,2024-05-23,74.02,1
O0000132,C00044,2024-08-20,41.16,1
O0002232,C00717,2025-03-25,62.31,3
O0005969,C01896,2025-04-13,34.02,3
O0003292,C01040,2024-07-02,209.82,3
O0000172,C00061,2024-04-13,31.26,1
O0005627,C01797,2024-11-04,56.21,3
O0002400,C00781,2025-03-31,95.32,2
O0006002,C01907,2024-12-27,60.43,1
O0000838,C00248,2024-07-01,103.18,1
O0005040,C01614,2024-05-11,31.59,2
O0002615,C00844,2024-08-06,22.19,1
O0001657,C00524,2024-05-04,74.39,1
O0003343,C01058,2024-09-13,32.44,2
O0000772,C00225,2024-08-04,70.43,1
O0006086,C01927,2024-05-21,50.99,5
O0003617,C01138,2025-02-12,158.38,1
O0002796,C00897,2024-11-20,79.03,1
O0000088,C00025,2024-06-25,79.46,3
O0000849,C00251,2024-09-03,148.29,1
O0004518,C01459,2024-09-09,52.0,1
O0005356,C01708,2025-04-18,171.7,1
O0001991,C00630,2025-02-27,62.27,1
O0001192,C00368,2025-03-26,67.16,1
O0005803,C01850,2024-07-16,35.13,3
O0006068,C01920,2024-05-21,27.84,2
O0005842,C01861,2024-10-28,70.03,2
O0005370,C01712,2025-02-07,81.12,2
O0002260,C00728,2025-01-01,37.07,1
O0002623,C00850,2024-06-01,68.1,1
O0000953,C00283,2024-11-29,73.8,2
O0002908,C00929,2024-12-24,73.91,3
O0005561,C01773,2024-05-31,79.86,1
O0003751,C01183,2025-02-15,43.09,1
O0000826,C00244,2024-03-01,150.37,1
O0001693,C00535,2025-03-13,43.55,3
O0003031,C00961,2025-02-15,49.58,2
O0005976,C01899,2025-03-20,91.0,1
O0006127,C01939,2024-11-01,62.46,5
O0004753,C01521,2024-10-30,45.59,3
O0001517,C00477,2025-01-24,77.45,1
O0001023,C00303,2024-08-23,73.04,4
O0000881,C00257,2024-05-06,61.59,3
O0004660,C01498,2025-01-08,135.63,2
O0005336,C01704,2025-04-04,65.96,5
O0001709,C00540,2025-02-11,86.18,2
O0002043,C00648,2025-02-18,80.66,2
O0002008,C00637,2024-03-12,41.35,3
O0001219,C00381,2024-05-27,89.95,1
O0004713,C01514,2024-04-22,79.36,1
O0005990,C01903,2024-04-18,45.15,3
O0000191,C00066,2024-12-09,32.02,5
O0004110,C01314,2024-08-27,70.46,2
O0000855,C00253,2024-05-09,46.25,1
O0006170,C01959,2024-04-06,72.65,1
O0004512,C01458,2025-02-16,54.51,3
O0003889,C01237,2024-02-16,122.62,3
O0001164,C00359,2025-04-25,123.57,3
O0002016,C00641,2024-06-23,62.85,3
O0002174,C00694,2024-05-18,31.28,2
O0005775,C01843,2024-10-03,45.35,2
O0005202,C01670,2024-04-11,118.93,2
O0002457,C00801,2024-07-12,51.05,2
O0005361,C01710,2024-06-28,77.64,1
O0004625,C01488,2024-10-06,52.94,4
O0000322,C00097,2025-03-10,156.32,2
O0003087,C00976,2025-01-03,52.24,1
O0002551,C00824,2025-03-09,108.15,1
O0005832,C01858,2025-02-14,58.07,2
O0005185,C01665,2024-02-22,86.4,2
O0002714,C00869,2024-11-06,48.39,3
O0000732,C00216,2025-03-15,64.43,2
O0005119,C01644,2024-03-10,35.95,1
O0005012,C01604,2024-09-08,71.61,2
O0001860,C00582,2024-05-14,52.21,4
O0006034,C01912,2024-08-30,54.67,1
O0001291,C00409,2024-01-13,61.37,2
O0003929,C01253,2024-03-21,38.67,3
O0001753,C00551,2024-11-01,103.06,3
O0003556,C01126,2024-08-11,77.07,4
O0003953,C01264,2024-09-05,55.1,2
O0003370,C01068,2024-02-11,115.27,1
O0001799,C00570,2024-08-20,109.16,2
O0003910,C01245,2025-03-06,34.56,2
O0004926,C01582,2025-03-01,72.26,4
O0003913,C01246,2025-03-07,217.94,1
O0004810,C01543,2024-11-12,195.71,1
O0003192,C01010,2024-11-30,72.33,3
O0002175,C00694,2024-05-23,29.08,1
O0004473,C01447,2025-01-11,44.78,2
O0002360,C00764,2024-03-30,37.5,1
O0000116,C00036,2025-03-03,66.44,3
O0000302,C00092,2024-12-10,106.15,4
O0000175,C00061,2024-08-30,63.67,1
O0001328,C00425,2025-02-22,75.97,1
O0002524,C00816,2025-01-04,52.84,3
O0005311,C01697,2024-02-21,122.81,1
O0000696,C00207,2024-12-31,52.61,1
O0000138,C00048,2024-07-17,52.38,1
O0005743,C01838,2024-02-09,56.57,4
O0001122,C00341,2025-01-20,53.89,1
O0002554,C00824,2025-04-15,85.08,5
O0002907,C00929,2024-12-23,41.22,1
O0003581,C01133,2024-10-10,155.22,3
O0002239,C00719,2025-03-27,111.49,4
O0005887,C01871,2024-05-07,166.31,1
O0005318,C01698,2025-03-21,30.11,1
O0005450,C01731,2024-12-17,142.81,1
O0004493,C01452,2024-07-30,121.9,1
O0002789,C00896,2024-05-09,83.46,4
O0004252,C01370,2024-03-24,131.04,4
O0004672,C01501,2024-07-22,90.7,1
O0003983,C01274,2024-09-21,25.2,3
O0006050,C01915,2025-01-20,100.62,1
O0001591,C00503,2024-05-11,55.5,1
O0005221,C01674,2024-11-26,61.88,1
O0003052,C00968,2024-07-09,80.54,2
O0003076,C00973,2025-03-23,64.49,1
O0004586,C01478,2024-07-27,69.81,4
O0005894,C01872,2024-07-22,46.23,1
O0004363,C01402,2024-07-13,24.9,1
O0006273,C00579,2025-01-23,68.07,1
O0001495,C00470,2024-01-29,115.04,1
O0005107,C01636,2025-03-29,76.17,1
O0002943,C00936,2024-03-14,33.36,1
O0001981,C00625,2024-04-12,130.14,1
O0005307,C01695,2024-07-08,100.84,3
O0005493,C01746,2024-11-24,94.83,2
O0000213,C00071,2024-11-22,75.76,3
O0003130,C00989,2025-02-20,70.64,1
O0005030,C01610,2025-04-19,45.14,2
O0005257,C01682,2024-08-17,99.63,4
O0001258,C00394,2024-12-19,68.88,1
O0000025,C00005,2025-04-01,66.58,2
O0003857,C01224,2024-04-29,85.15,1
O0003759,C01184,2024-04-11,124.47,3
O0005580,C01780,2024-11-30,82.73,1
O0002091,C00666,2024-01-07,85.39,1
O0004359,C01401,2024-10-02,98.07,4
O0005178,C01661,2025-03-04,94.69,1
O0001124,C00341,2025-03-20,34.48,2
O0005193,C01668,2024-10-16,111.47,1
O0002950,C00939,2024-02-12,280.55,1
O0000032,C00009,2024-01-14,24.65,4
O0004006,C01280,2024-07-27,76.77,2
O0005889,C01871,2024-06-10,141.27,2
O0004764,C01526,2024-03-25,49.75,1
O0005906,C01873,2024-06-11,47.53,2
O0002502,C00813,2024-11-11,127.98,1
O0001677,C00526,2025-01-04,112.64,2
O0006193,C01967,2024-08-28,127.9,2
O0002762,C00887,2024-09-03,112.15,1
O0004273,C01378,2025-03-29,64.47,1
O0006102,C01933,2025-01-16,37.3,1
O0005199,C01668,2025-03-28,81.29,2
O0002100,C00669,2025-01-21,52.65,1
O0003822,C01208,2025-02-23,76.83,1
O0003338,C01056,2025-04-02,124.85,1
O0001371,C00434,2025-03-27,63.54,4
O0004683,C01503,2024-10-19,76.41,2
O0002347,C00758,2024-09-27,34.44,3
O0005342,C01705,2024-10-23,63.92,2
O0004857,C01559,2024-09-30,120.52,3
O0001615,C00509,2025-02-11,111.16,3
O0005858,C01865,2024-03-30,56.81,1
O0005084,C01631,2024-07-20,51.2,1
O0005970,C01897,2025-03-21,52.73,1
O0002214,C00711,2025-01-06,129.25,2
O0004029,C01288,2024-06-10,57.31,1
O0000455,C00137,2024-05-18,41.62,1
O0003150,C00998,2024-06-11,51.2,1
O0003835,C01214,2024-09-05,52.99,1
O0005000,C01601,2024-11-30,61.01,2
O0004412,C01421,2025-01-15,92.95,1
O0005846,C01861,2025-01-10,82.8,1
O0003746,C01182,2025-01-11,49.45,1
O0000279,C00088,2024-06-29,107.32,3
O0002885,C00923,2024-05-19,42.15,5
O0001535,C00482,2025-02-01,119.83,2
O0002084,C00663,2024-11-21,156.96,1
O0001224,C00382,2024-06-22,35.61,2
O0004032,C01291,2025-02-11,38.65,2
O0005050,C01619,2024-12-26,37.23,1
O0001212,C00377,2025-01-25,78.67,2
O0003149,C00998,2024-05-31,30.66,1
O0003505,C01113,2024-08-19,179.53,3
O0005978,C01899,2025-04-14,69.58,1
O0004115,C01316,2024-07-20,135.57,2
O0005492,C01745,2024-02-15,39.83,4
O0004052,C01295,2024-12-16,33.55,1
O0004943,C01587,2024-03-14,108.5,4
O0001353,C00430,2024-10-13,46.32,2
O0000614,C00181,2025-03-03,92.48,3
O0003521,C01118,2025-02-05,57.76,2
O0001650,C00522,2024-06-21,30.18,5
O0005418,C01722,2024-08-04,49.27,2
O0005384,C01716,2025-02-22,61.13,3
O0005767,C01842,2024-12-01,112.18,1
O0005686,C01814,2024-09-15,50.96,2
O0003566,C01128,2024-11-14,116.58,4
O0003808,C01202,2024-03-13,129.68,3
O0002593,C00836,2024-04-10,77.59,3
O0002898,C00929,2024-02-05,37.3,5
O0003403,C01077,2024-11-17,59.96,1
O0003230,C01021,2024-06-20,42.29,2
O0000137,C00048,2024-06-04,52.2,1
O0003547,C01125,2024-08-31,59.35,2
O0002328,C00752,2024-07-29,66.41,1
O0003358,C01065,2024-06-05,54.28,2
O0005504,C01752,2024-08-09,99.57,1
O0004313,C01391,2024-12-29,85.36,1
O0003128,C00989,2025-02-15,64.37,3
O0004308,C01390,2025-02-14,102.97,2
O0000760,C00221,2025-04-18,135.14,3
O0004559,C01469,2024-12-18,86.9,2
O0005115,C01643,2024-12-31,106.9,5
O0002932,C00934,2024-08-21,36.03,2
O0003707,C01167,2024-07-04,186.45,4
O0003612,C01138,2024-08-12,201.55,2
O0004423,C01424,2024-05-18,36.97,1
O0004123,C01320,2024-03-24,30.12,1
O0003325,C01053,2025-02-01,10.69,1
O0004722,C01515,2024-05-06,31.91,1
O0004178,C01339,2024-12-16,88.97,2
O0004605,C01484,2024-06-02,78.45,2
O0000382,C00112,2024-06-23,50.32,2
O0002922,C00930,2024-11-22,79.59,2
O0001542,C00484,2024-05-29,87.89,2
O0004665,C01498,2025-04-24,228.88,4
O0000384,C00113,2025-01-16,216.3,2
O0004220,C01357,2024-05-15,272.12,1
O0002645,C00855,2024-05-24,46.78,1
O0003203,C01015,2024-11-14,111.18,2
O0000272,C00085,2024-10-04,43.15,1
O0003717,C01170,2025-03-27,154.41,1
O0003113,C00985,2025-02-11,56.58,3
O0003355,C01063,2024-06-20,99.94,1
O0002775,C00892,2025-01-12,103.2,1
O0002631,C00852,2024-06-11,105.04,2
O0001167,C00360,2024-09-05,245.79,3
O0004721,C01515,2024-05-03,39.49,2
O0005325,C01700,2024-06-14,36.68,1
O0001213,C00377,2025-01-26,58.35,3
O0000418,C00124,2025-01-19,61.96,1
O0003525,C01119,2024-02-22,48.27,5
O0004681,C01503,2024-08-30,59.45,3
O0003117,C00985,2025-04-23,43.92,4
O0002261,C00728,2025-02-27,38.06,3
O0001208,C00375,2024-10-29,257.62,1
O0003376,C01070,2024-07-16,33.52,1
O0000365,C00109,2024-08-24,90.62,1
O0000840,C00249,2024-09-11,101.97,1
O0003268,C01031,2024-05-09,24.69,3
O0004923,C01581,2024-10-30,48.17,4
O0006107,C01934,2025-03-11,75.01,1
O0004238,C01364,2024-11-20,54.62,1
O0002605,C00840,2024-11-17,196.96,2
O0000246,C00079,2024-10-27,42.94,1
O0000186,C00064,2025-03-09,51.99,1
O0004030,C01289,2024-08-23,58.6,4
O0004524,C01461,2025-04-14,91.42,1
O0004604,C01484,2024-06-01,80.85,2
O0003278,C01035,2024-05-20,52.74,1
O0001634,C00516,2024-12-02,95.41,5
O0002469,C00805,2024-02-24,70.39,1
O0001969,C00622,2024-12-23,79.33,1
O0003960,C01265,2025-03-17,128.86,3
O0002706,C00869,2024-05-20,37.72,1
O0003697,C01165,2024-09-10,73.09,1
O0001424,C00448,2025-03-11,114.08,2
O0004241,C01364,2025-01-10,42.8,1
O0000202,C00068,2024-12-31,34.11,2
O0001097,C00334,2024-10-21,116.73,2
O0005112,C01639,2024-08-27,47.98,2
O0000299,C00090,2024-06-15,105.08,1
O0001653,C00522,2025-01-01,58.09,2
O0005509,C01754,2024-03-05,50.01,1
O0002832,C00901,2024-12-20,52.85,2
O0003665,C01152,2025-03-01,66.63,2
O0003954,C01264,2024-09-06,58.33,1
O0005988,C01901,2024-07-04,43.14,1
O0003014,C00952,2024-12-07,116.05,1
O0000081,C00023,2024-08-11,57.13,1
O0005645,C01801,2025-01-06,49.01,1
O0005445,C01731,2024-08-05,87.18,1
O0003417,C01082,2024-11-17,102.6,2
O0002427,C00793,2024-03-01,108.42,1
O0004670,C01500,2025-04-06,39.75,2
O0006062,C01918,2025-04-12,142.23,1
O0001237,C00387,2024-02-07,95.29,1
O0004568,C01472,2025-02-10,57.12,1
O0000541,C00163,2024-07-12,37.23,1
O0003852,C01223,2024-10-28,24.49,1
O0006067,C01920,2024-04-21,26.53,2
O0004819,C01547,2025-02-19,83.39,1
O0003739,C01178,2025-04-05,108.03,1
O0000955,C00284,2025-01-11,64.43,1
O0000869,C00255,2024-11-04,47.99,4
O0003538,C01121,2024-03-12,75.6,4
O0000340,C00104,2024-09-28,65.19,4
O0004636,C01491,2024-11-01,29.97,2
O0005099,C01634,2025-02-02,83.29,2
O0003151,C00999,2024-09-16,70.79,1
O0000755,C00220,2024-06-17,29.3,3
O0001667,C00525,2024-09-15,57.91,2
O0005392,C01718,2024-09-27,46.76,2
O0004344,C01398,2024-06-30,81.77,2
O0002816,C00899,2024-12-01,44.0,2
O0005688,C01815,2024-06-19,89.89,2
O0001582,C00499,2024-07-10,91.78,2
O0004534,C01464,2024-10-11,165.23,1
O0002958,C00940,2025-02-01,82.73,1
O0002596,C00837,2024-10-24,144.1,1
O0003100,C00981,2024-11-13,37.64,2
O0004156,C01334,2024-01-27,100.12,4
O0005145,C01650,2024-01-16,49.83,1
O0005480,C01741,2025-02-04,112.28,3
O0001329,C00426,2025-02-11,41.72,3
O0002946,C00937,2025-04-12,53.74,2
O0005270,C01688,2024-02-25,135.79,1
O0003838,C01216,2024-09-13,142.55,1
O0002657,C00859,2024-11-11,75.97,4
O0001849,C00581,2024-06-05,107.55,1
O0005286,C01689,2025-03-27,75.04,1
O0005750,C01839,2024-10-05,98.35,2
O0002941,C00934,2025-03-22,53.04,1
O0006252,C01994,2024-10-09,137.56,5
O0006232,C01983,2024-04-24,142.5,2
O0005768,C01842,2024-12-02,67.87,2
O0005411,C01721,2025-03-22,99.21,1
O0000059,C00015,2024-08-23,62.16,4
O0002022,C00642,2024-08-10,51.25,1
O0001539,C00484,2024-03-08,107.96,1
O0001854,C00581,2024-12-26,110.78,1
O0003081,C00975,2025-03-25,45.26,5
O0005994,C01904,2024-06-13,98.12,1
O0000618,C00183,2024-07-06,95.95,1
O0003259,C01030,2025-02-03,106.34,1
O0002933,C00934,2024-10-02,46.19,3
O0001550,C00485,2024-07-09,91.72,1
O0005351,C01707,2024-09-13,58.43,1
O0001209,C00376,2024-08-26,56.61,1
O0000488,C00150,2024-05-27,47.33,1
O0002962,C00942,2024-10-02,108.37,3
O0002987,C00948,2024-08-25,111.29,3
O0004809,C01542,2024-11-17,29.31,3
O0002297,C00740,2025-02-14,79.03,2
O0003981,C01274,2024-07-07,40.6,1
O0001873,C00589,2024-06-05,69.28,1
O0005901,C01872,2024-12-15,29.66,1
O0003196,C01012,2024-09-03,66.43,2
O0004617,C01486,2024-11-21,71.94,2
O0005041,C01615,2024-05-27,95.33,5
O0004157,C01334,2024-04-07,66.14,2
O0005856,C01864,2024-02-23,41.41,1
O0003766,C01189,2024-02-27,36.65,1
O0000809,C00241,2024-11-06,92.3,1
O0003842,C01218,2024-10-27,34.05,4
O0003176,C01008,2024-06-01,116.33,2
O0005454,C01732,2024-04-18,149.35,2
O0002777,C00894,2024-01-25,66.0,1
O0003158,C01001,2025-01-07,49.04,2
O0005720,C01828,2024-07-24,29.12,5
O0003378,C01071,2025-03-07,254.32,1
O0004861,C01560,2024-10-23,129.94,4
O0000492,C00151,2025-02-04,85.92,3
O0000002,C00001,2024-02-01,59.42,3
O0004910,C01578,2025-02-02,53.85,2
O0000471,C00142,2025-02-23,105.55,2
O0004820,C01548,2024-11-14,165.57,1
O0003620,C01138,2025-03-29,103.27,3
O0004922,C01581,2024-10-04,80.08,5
O0005470,C01736,2024-03-16,34.92,1
O0003497,C01110,2025-01-16,48.04,2
O0006121,C01937,2025-04-13,86.96,1
O0001310,C00418,2024-09-08,72.5,1
O0002536,C00820,2024-09-03,28.06,1
O0003077,C00973,2025-04-18,65.36,1
O0003866,C01226,2024-12-19,47.73,1
O0003872,C01229,2024-05-31,68.92,1
O0000321,C00096,2024-12-01,122.7,2
O0001455,C00457,2024-12-20,70.51,1
O0002439,C00795,2024-07-02,86.43,1
O0004864,C01561,2025-03-15,18.47,2
O0002231,C00717,2025-03-12,35.97,1
O0005433,C01726,2025-02-28,81.39,2
O0000729,C00216,2025-01-02,53.9,4
O0005295,C01692,2024-09-28,54.0,1
O0001927,C00606,2024-03-16,61.46,2
O0001431,C00450,2024-05-20,57.96,2
O0004350,C01400,2024-11-29,72.57,2
O0003768,C01190,2025-01-20,124.23,2
O0000359,C00108,2024-12-24,39.65,2
O0003886,C01235,2025-03-03,165.94,1
O0005649,C01801,2025-04-22,54.43,3
O0004007,C01280,2024-08-19,58.73,2
O0001704,C00538,2024-09-26,90.62,1
O0003655,C01150,2025-02-22,131.55,3
O0002165,C00693,2024-11-26,100.83,2
O0003021,C00957,2024-08-25,88.71,1
O0001457,C00457,2025-01-12,136.92,2
O0000209,C00070,2024-10-06,198.34,2
O0002763,C00887,2024-09-11,65.03,1
O0000079,C00023,2024-06-18,40.49,3
O0002913,C00929,2025-04-17,36.81,1
O0003966,C01268,2024-04-28,58.19,2
O0003501,C01111,2024-09-01,152.23,1
O0005365,C01710,2024-11-29,79.81,4
O0001826,C00576,2024-08-19,36.98,3
O0004069,C01300,2025-04-17,115.04,1
O0000930,C00276,2024-03-22,20.56,2
O0003762,C01186,2024-09-02,95.11,1
O0002954,C00940,2024-10-10,63.02,1
O0003555,C01125,2025-04-18,71.09,1
O0003574,C01131,2025-02-15,116.47,2
O0001040,C00312,2024-10-30,92.97,2
O0002067,C00659,2024-06-14,24.79,1
O0005327,C01701,2024-12-28,73.65,1
O0003051,C00968,2024-06-30,47.78,2
O0003333,C01054,2024-12-03,120.58,4
O0002688,C00863,2025-04-10,43.68,1
O0002471,C00805,2024-04-25,47.61,1
O0006137,C01946,2024-04-15,30.95,4
O0005460,C01732,2024-06-29,163.42,4
O0000973,C00290,2024-09-22,112.73,1
O0002639,C00853,2024-05-04,55.67,1
O0004327,C01392,2025-04-16,96.62,1
O0000733,C00216,2025-03-20,106.85,1
O0000436,C00131,2024-10-01,53.85,1
O0000663,C00197,2024-09-08,31.25,2
O0000695,C00207,2024-12-14,102.86,3
O0005849,C01862,2024-09-07,53.0,1
O0001049,C00315,2024-07-22,51.29,1
O0004405,C01418,2025-01-06,49.59,4
O0000378,C00112,2024-03-03,123.83,3
O0001500,C00472,2024-11-10,189.96,3
O0000649,C00193,2025-02-28,36.92,2
O0005059,C01623,2024-11-22,88.77,2
O0005420,C01723,2024-12-12,148.23,1
O0004503,C01455,2025-04-08,40.69,1
