transaction_id,date,store_id,product_id,quantity,unit_price
T011964,2024-03-29 14:09:00,S02,P010,1,5.25
T009976,2024-03-14 07:29:00,S03,P012,1,3.5
T011058,2024-03-22 08:01:00,S03,P010,1,5.25
T003890,2024-01-30 12:58:00,S02,P004,3,4.25
T014415,2024-04-14 12:11:00,S03,P002,1,3.5
T002405,2024-01-19 09:48:00,S01,P012,1,3.5
T010918,2024-03-22 08:13:00,S01,P003,1,4.5
T000225,2024-01-02 09:50:00,S03,P007,2,3.25
T014313,2024-04-14 09:27:00,S01,P002,1,3.5
T004871,2024-02-06 17:37:00,S02,P012,1,3.5
T006955,2024-02-22 12:14:00,S02,P004,1,4.25
T013974,2024-04-12 15:19:00,S01,P012,1,3.5
T004580,2024-02-04 10:35:00,S01,P002,1,3.5
T004246,2024-02-02 14:21:00,S01,P013,2,2.75
T011807,2024-03-28 13:00:00,S01,P002,1,3.5
T010757,2024-03-20 13:14:00,S02,P005,2,4.75
T001894,2024-01-15 12:39:00,S01,P014,1,3.95
T001254,2024-01-10 07:02:00,S03,P009,1,3.25
T005947,2024-02-14 12:58:00,S03,P006,1,5.0
T002334,2024-01-18 12:48:00,S02,P014,3,3.95
T008813,2024-03-06 10:26:00,S02,P005,2,4.75
T008917,2024-03-07 16:42:00,S02,P004,1,4.25
T000076,2024-01-01 14:33:00,S02,P001,2,3.0
T015622,2024-04-23 07:41:00,S01,P018,1,7.95
T013338,2024-04-07 17:19:00,S02,P016,1,2.0
T013133,2024-04-06 09:09:00,S02,P005,1,4.75
T014057,2024-04-12 17:24:00,S03,P008,1,4.5
T009053,2024-03-08 07:15:00,S02,P013,1,2.75
T006075,2024-02-15 11:36:00,S03,P015,1,4.25
T005234,2024-02-09 11:26:00,S02,P018,1,7.95
T001641,2024-01-13 08:01:00,S02,P014,1,3.95
T005858,2024-02-13 10:00:00,S03,P008,1,4.5
T006173,2024-02-16 09:38:00,S03,P001,1,3.0
T014623,2024-04-16 09:01:00,S02,P003,2,4.5
T009105,2024-03-08 08:42:00,S03,P001,1,3.0
T005893,2024-02-14 08:48:00,S01,P007,1,3.25
T006241,2024-02-17 08:54:00,S01,P009,3,3.25
T010811,2024-03-21 09:48:00,S01,P014,1,3.95
T008976,2024-03-07 09:04:00,S03,P010,1,5.25
T015512,2024-04-22 12:30:00,S02,P006,1,5.0
T012935,2024-04-05 10:29:00,S01,P001,2,3.0
T001193,2024-01-10 17:09:00,S01,P006,1,5.0
T015545,2024-04-22 13:11:00,S02,P014,2,3.95
T000718,2024-01-06 08:41:00,S02,P004,2,4.25
T004297,2024-02-02 18:08:00,S02,P005,1,4.75
T003729,2024-01-29 10:44:00,S01,P008,1,4.5
T007545,2024-02-26 13:34:00,S02,P014,1,3.95
T014021,2024-04-12 09:03:00,S02,P002,2,3.5
T016634,2024-04-30 12:17:00,S01,P013,1,2.75
T011718,2024-03-27 11:01:00,S02,P014,1,3.95
T009828,2024-03-13 13:35:00,S03,P017,1,8.5
T016297,2024-04-27 12:08:00,S03,P002,1,3.5
T014128,2024-04-13 13:34:00,S01,P003,3,4.5
T016117,2024-04-26 14:40:00,S03,P012,1,3.5
T012135,2024-03-30 09:38:00,S02,P010,1,5.25
T014966,2024-04-18 08:10:00,S03,P006,2,5.0
T006227,2024-02-17 13:54:00,S01,P006,1,5.0
T014357,2024-04-14 11:07:00,S02,P006,1,5.0
T002703,2024-01-21 09:13:00,S01,P003,1,4.5
T012412,2024-04-01 12:53:00,S01,P002,1,3.5
T011537,2024-03-26 09:01:00,S01,P015,1,4.25
T005542,2024-02-11 10:52:00,S02,P017,1,8.5
T002930,2024-01-23 11:05:00,S01,P015,3,4.25
T002951,2024-01-23 09:25:00,S01,P011,1,3.75
T005160,2024-02-08 12:18:00,S03,P018,1,7.95
T002762,2024-01-21 11:44:00,S03,P003,1,4.5
T007939,2024-02-29 07:03:00,S03,P002,1,3.5
T016534,2024-04-29 08:18:00,S02,P006,1,5.0
T008677,2024-03-05 11:45:00,S03,P007,2,3.25
T002070,2024-01-16 10:06:00,S02,P010,1,5.25
T007184,2024-02-24 08:46:00,S01,P001,2,3.0
T005159,2024-02-08 09:20:00,S03,P012,3,3.5
T003201,2024-01-25 11:10:00,S02,P017,1,8.5
T005475,2024-02-11 09:54:00,S01,P010,1,5.25
T005157,2024-02-08 09:36:00,S03,P015,2,4.25
T001683,2024-01-13 08:58:00,S03,P010,1,5.25
T013246,2024-04-07 08:15:00,S01,P003,3,4.5
T013863,2024-04-11 09:06:00,S02,P005,1,4.75
T006067,2024-02-15 08:36:00,S03,P015,2,4.25
T000345,2024-01-03 10:36:00,S03,P012,1,3.5
T008334,2024-03-03 12:10:00,S01,P004,1,4.25
T006117,2024-02-16 14:12:00,S01,P006,2,5.0
T003873,2024-01-30 07:29:00,S01,P015,2,4.25
T005060,2024-02-07 09:16:00,S03,P011,1,3.75
T004304,2024-02-02 12:44:00,S02,P004,3,4.25
T000694,2024-01-06 09:55:00,S02,P013,1,2.75
T004519,2024-02-03 07:45:00,S03,P013,1,2.75
T006722,2024-02-20 07:50:00,S03,P016,1,2.0
T000744,2024-01-06 08:59:00,S03,P001,1,3.0
T010815,2024-03-21 13:30:00,S01,P005,1,4.75
T001980,2024-01-15 11:29:00,S03,P002,1,3.5
T001165,2024-01-09 10:24:00,S03,P008,1,4.5
T003929,2024-01-30 12:52:00,S03,P006,2,5.0
T006909,2024-02-22 08:20:00,S01,P012,2,3.5
T002721,2024-01-21 12:44:00,S02,P018,1,7.95
T009426,2024-03-10 09:50:00,S03,P011,3,3.75
T003247,2024-01-25 14:39:00,S02,P006,2,5.0
T008857,2024-03-06 07:38:00,S03,P011,1,3.75
T009392,2024-03-10 12:47:00,S02,P008,1,4.5
T013642,2024-04-09 08:18:00,S03,P004,1,4.25
T001829,2024-01-14 09:54:00,S03,P003,1,4.5
T003930,2024-01-30 08:54:00,S03,P004,1,4.25
T001510,2024-01-12 14:16:00,S03,P012,1,3.5
T008692,2024-03-05 13:18:00,S03,P008,1,4.5
T011444,2024-03-25 09:00:00,S02,P005,1,4.75
T015455,2024-04-21 08:14:00,S03,P007,1,3.25
T002081,2024-01-16 13:19:00,S02,P009,1,3.25
T012325,2024-03-31 17:10:00,S03,P002,2,3.5
T010233,2024-03-16 12:50:00,S03,P010,1,5.25
T013008,2024-04-05 12:11:00,S02,P003,1,4.5
T001355,2024-01-11 09:47:00,S02,P016,2,2.0
T009708,2024-03-12 18:42:00,S03,P002,1,3.5
T001945,2024-01-15 10:14:00,S02,P002,1,3.5
T004666,2024-02-04 08:53:00,S03,P006,1,5.0
T006453,2024-02-18 09:57:00,S02,P002,1,3.5
T000090,2024-01-01 13:59:00,S03,P017,2,8.5
T008710,2024-03-05 10:08:00,S03,P003,1,4.5
T006472,2024-02-18 10:15:00,S02,P018,1,7.95
T010479,2024-03-18 09:02:00,S02,P006,1,5.0
T008170,2024-03-02 09:10:00,S01,P008,1,4.5
T013711,2024-04-10 08:48:00,S01,P013,2,2.75
T006122,2024-02-16 08:41:00,S01,P005,1,4.75
T006536,2024-02-19 13:53:00,S01,P002,1,3.5
T014095,2024-04-13 09:05:00,S01,P007,1,3.25
T007375,2024-02-25 10:53:00,S02,P005,1,4.75
T006495,2024-02-18 18:51:00,S03,P015,1,4.25
T001934,2024-01-15 17:51:00,S02,P005,2,4.75
T001464,2024-01-12 13:27:00,S02,P015,1,4.25
T008423,2024-03-03 13:00:00,S03,P008,1,4.5
T007910,2024-02-29 14:44:00,S02,P008,1,4.5
T010629,2024-03-19 17:30:00,S02,P007,1,3.25
T004979,2024-02-07 13:55:00,S01,P014,1,3.95
T002849,2024-01-22 09:42:00,S02,P005,1,4.75
T006521,2024-02-18 10:38:00,S03,P010,1,5.25
T001530,2024-01-12 12:03:00,S03,P017,1,8.5
T013110,2024-04-06 11:51:00,S01,P017,1,8.5
T000398,2024-01-04 12:15:00,S01,P009,1,3.25
T012921,2024-04-04 10:04:00,S03,P009,1,3.25
T003715,2024-01-28 11:02:00,S03,P008,1,4.5
T001166,2024-01-09 13:49:00,S03,P007,1,3.25
T002777,2024-01-21 15:29:00,S03,P004,3,4.25
T010200,2024-03-16 13:22:00,S02,P018,1,7.95
T015595,2024-04-22 15:44:00,S03,P006,1,5.0
T016099,2024-04-26 08:08:00,S03,P012,1,3.5
T011123,2024-03-23 11:08:00,S02,P003,1,4.5
T008902,2024-03-07 11:35:00,S01,P003,1,4.5
T011041,2024-03-22 10:26:00,S03,P013,1,2.75
T013319,2024-04-07 10:18:00,S02,P002,1,3.5
T009412,2024-03-10 09:30:00,S02,P002,1,3.5
T003876,2024-01-30 14:04:00,S01,P004,1,4.25
T005846,2024-02-13 08:40:00,S03,P004,1,4.25
T005485,2024-02-11 08:33:00,S01,P004,2,4.25
T011947,2024-03-29 11:59:00,S01,P003,1,4.5
T011992,2024-03-29 13:42:00,S02,P018,1,7.95
T006050,2024-02-15 14:44:00,S03,P005,2,4.75
T005776,2024-02-13 13:26:00,S02,P009,1,3.25
T003564,2024-01-27 11:08:00,S03,P016,2,2.0
T010963,2024-03-22 16:38:00,S01,P011,1,3.75
T016178,2024-04-27 10:57:00,S02,P002,2,3.5
T008245,2024-03-02 12:21:00,S03,P004,1,4.25
T003548,2024-01-27 17:58:00,S03,P006,1,5.0
T001104,2024-01-09 12:17:00,S02,P016,1,2.0
T014160,2024-04-13 10:18:00,S02,P012,1,3.5
T004601,2024-02-04 12:27:00,S02,P006,1,5.0
T008977,2024-03-07 08:51:00,S03,P009,1,3.25
T007419,2024-02-25 13:11:00,S03,P008,1,4.5
T014773,2024-04-17 15:32:00,S02,P001,1,3.0
T015646,2024-04-23 13:54:00,S02,P001,1,3.0
T008099,2024-03-01 13:37:00,S03,P003,1,4.5
T006177,2024-02-16 15:01:00,S03,P010,1,5.25
T015868,2024-04-25 16:03:00,S01,P008,1,4.5
T006936,2024-02-22 09:57:00,S01,P001,2,3.0
T010625,2024-03-19 09:13:00,S02,P009,1,3.25
T007507,2024-02-26 08:52:00,S02,P005,1,4.75
T010891,2024-03-21 14:40:00,S03,P004,1,4.25
T008780,2024-03-06 12:16:00,S02,P011,2,3.75
T007952,2024-02-29 12:23:00,S03,P002,2,3.5
T001389,2024-01-11 08:39:00,S03,P012,1,3.5
T014628,2024-04-16 11:55:00,S02,P017,1,8.5
T008156,2024-03-02 08:54:00,S01,P014,2,3.95
T013690,2024-04-10 08:19:00,S01,P015,1,4.25
T015767,2024-04-24 15:23:00,S02,P018,1,7.95
T014500,2024-04-15 08:28:00,S02,P015,1,4.25
T002400,2024-01-19 07:56:00,S01,P014,1,3.95
T001987,2024-01-15 16:19:00,S03,P015,1,4.25
T014612,2024-04-16 07:20:00,S01,P002,3,3.5
T015042,2024-04-19 12:37:00,S02,P009,1,3.25
T006451,2024-02-18 08:57:00,S02,P012,2,3.5
T002630,2024-01-20 12:02:00,S03,P002,1,3.5
T005543,2024-02-11 08:46:00,S02,P009,1,3.25
T012191,2024-03-30 07:28:00,S03,P010,1,5.25
T009171,2024-03-09 12:18:00,S01,P011,1,3.75
T009161,2024-03-09 14:23:00,S01,P003,1,4.5
T010672,2024-03-20 10:32:00,S01,P001,2,3.0
T003278,2024-01-25 15:37:00,S03,P010,1,5.25
T003896,2024-01-30 15:47:00,S02,P005,1,4.75
T004120,2024-02-01 08:11:00,S01,P013,1,2.75
T013204,2024-04-06 12:07:00,S03,P006,1,5.0
T000779,2024-01-06 17:09:00,S03,P011,1,3.75
T016073,2024-04-26 09:01:00,S02,P003,1,4.5
T000450,2024-01-04 08:37:00,S03,P002,1,3.5
T012788,2024-04-03 11:42:00,S03,P014,2,3.95
T012461,2024-04-01 16:13:00,S02,P006,1,5.0
T013934,2024-04-11 08:26:00,S03,P014,1,3.95
T008739,2024-03-06 07:39:00,S01,P011,1,3.75
T007272,2024-02-24 15:10:00,S03,P007,1,3.25
T006208,2024-02-16 12:28:00,S03,P016,1,2.0
T013137,2024-04-06 12:58:00,S02,P018,1,7.95
T014801,2024-04-17 08:59:00,S03,P012,1,3.5
T014282,2024-04-14 09:14:00,S01,P003,1,4.5
T004548,2024-02-04 09:31:00,S01,P003,2,4.5
T004113,2024-02-01 13:30:00,S01,P018,1,7.95
T016006,2024-04-26 15:02:00,S01,P008,1,4.5
T001805,2024-01-14 07:47:00,S02,P010,2,5.25
T016708,2024-04-30 08:52:00,S03,P017,1,8.5
T000722,2024-01-06 12:45:00,S02,P002,1,3.5
T001725,2024-01-14 09:07:00,S01,P004,1,4.25
T001401,2024-01-11 09:24:00,S03,P013,1,2.75
T012146,2024-03-30 09:10:00,S02,P003,3,4.5
T015035,2024-04-19 18:04:00,S02,P002,1,3.5
T002962,2024-01-23 16:49:00,S02,P012,1,3.5
T009116,2024-03-08 08:10:00,S03,P005,1,4.75
T014281,2024-04-14 08:54:00,S01,P014,1,3.95
T010690,2024-03-20 12:14:00,S01,P012,2,3.5
T004928,2024-02-06 16:35:00,S03,P004,1,4.25
T011348,2024-03-24 13:56:00,S03,P006,2,5.0
T012525,2024-04-01 12:43:00,S03,P005,1,4.75
T013309,2024-04-07 11:35:00,S02,P006,1,5.0
T012471,2024-04-01 14:49:00,S02,P003,2,4.5
T004870,2024-02-06 10:24:00,S02,P014,1,3.95
T009170,2024-03-09 13:52:00,S01,P018,1,7.95
T015257,2024-04-20 08:09:00,S03,P003,1,4.5
T012224,2024-03-31 08:59:00,S01,P001,1,3.0
T004770,2024-02-05 09:23:00,S02,P017,1,8.5
T004726,2024-02-05 08:54:00,S01,P008,1,4.5
T008340,2024-03-03 10:46:00,S01,P017,1,8.5
T007677,2024-02-27 09:19:00,S02,P005,2,4.75
T009237,2024-03-09 10:00:00,S03,P003,1,4.5
T006383,2024-02-17 14:08:00,S03,P004,1,4.25
T001665,2024-01-13 11:28:00,S03,P011,3,3.75
T006509,2024-02-18 08:15:00,S03,P001,1,3.0
T007949,2024-02-29 13:42:00,S03,P011,1,3.75
T016570,2024-04-29 09:08:00,S03,P002,1,3.5
T012994,2024-04-05 12:56:00,S02,P003,1,4.5
T012775,2024-04-03 12:09:00,S03,P012,1,3.5
T006579,2024-02-19 09:04:00,S02,P001,1,3.0
T000354,2024-01-03 08:38:00,S03,P006,1,5.0
T006692,2024-02-20 12:29:00,S02,P017,1,8.5
T003226,2024-01-25 09:34:00,S02,P004,1,4.25
T015694,2024-04-23 10:49:00,S03,P003,1,4.5
T007861,2024-02-29 10:19:00,S01,P003,2,4.5
T012485,2024-04-01 09:52:00,S03,P010,3,5.25
T006416,2024-02-18 07:40:00,S01,P018,1,7.95
T003541,2024-01-27 13:13:00,S03,P005,1,4.75
T007008,2024-02-22 13:05:00,S03,P001,1,3.0
T012387,2024-03-31 07:16:00,S03,P014,1,3.95
T011256,2024-03-24 07:17:00,S01,P003,3,4.5
T001709,2024-01-13 07:06:00,S03,P001,1,3.0
T014256,2024-04-13 11:02:00,S03,P001,1,3.0
T009570,2024-03-11 09:18:00,S02,P004,1,4.25
T003224,2024-01-25 10:17:00,S02,P006,1,5.0
T008385,2024-03-03 14:54:00,S02,P005,3,4.75
T001619,2024-01-13 10:40:00,S02,P001,1,3.0
T012507,2024-04-01 15:02:00,S03,P004,3,4.25
T011921,2024-03-29 08:29:00,S01,P005,1,4.75
T005023,2024-02-07 09:27:00,S02,P008,3,4.5
T000251,2024-01-02 18:19:00,S03,P010,1,5.25
T005666,2024-02-12 09:49:00,S02,P007,1,3.25
T012444,2024-04-01 13:23:00,S02,P008,1,4.5
T016154,2024-04-27 12:15:00,S01,P002,1,3.5
T012725,2024-04-03 08:46:00,S02,P003,1,4.5
T012768,2024-04-03 08:43:00,S02,P011,3,3.75
T004708,2024-02-05 07:38:00,S01,P003,1,4.5
T007576,2024-02-26 10:19:00,S03,P005,1,4.75
T001638,2024-01-13 08:13:00,S02,P006,1,5.0
T005917,2024-02-14 09:34:00,S02,P002,1,3.5
T003171,2024-01-25 13:12:00,S01,P004,1,4.25
T002419,2024-01-19 11:44:00,S01,P011,1,3.75
T000054,2024-01-01 08:11:00,S02,P004,1,4.25
T004412,2024-02-03 08:57:00,S01,P005,2,4.75
T014126,2024-04-13 12:32:00,S01,P001,1,3.0
T014402,2024-04-14 16:41:00,S03,P010,1,5.25
T013174,2024-04-06 17:24:00,S02,P007,1,3.25
T008975,2024-03-07 11:33:00,S03,P006,1,5.0
T009902,2024-03-14 07:23:00,S01,P001,1,3.0
T005054,2024-02-07 08:49:00,S03,P002,1,3.5
T007062,2024-02-23 10:18:00,S02,P014,1,3.95
T004758,2024-02-05 10:18:00,S02,P003,2,4.5
T011265,2024-03-24 09:55:00,S01,P005,1,4.75
T006648,2024-02-20 17:45:00,S01,P006,1,5.0
T009618,2024-03-11 08:30:00,S03,P003,2,4.5
T008429,2024-03-03 12:16:00,S03,P004,2,4.25
T009343,2024-03-10 15:42:00,S01,P018,2,7.95
T007645,2024-02-27 10:48:00,S01,P001,1,3.0
T001802,2024-01-14 10:43:00,S02,P004,1,4.25
T013400,2024-04-07 08:51:00,S03,P007,1,3.25
T004407,2024-02-03 12:19:00,S01,P003,1,4.5
T001247,2024-01-10 10:49:00,S02,P002,1,3.5
T002256,2024-01-17 09:24:00,S03,P002,1,3.5
T008331,2024-03-03 11:13:00,S01,P001,1,3.0
T010409,2024-03-17 11:32:00,S03,P005,1,4.75
T005602,2024-02-11 09:09:00,S03,P005,2,4.75
T001591,2024-01-13 12:56:00,S01,P013,1,2.75
T015689,2024-04-23 15:42:00,S02,P008,1,4.5
T001606,2024-01-13 11:13:00,S02,P010,2,5.25
T013161,2024-04-06 08:57:00,S02,P014,2,3.95
T009930,2024-03-14 09:17:00,S02,P001,1,3.0
T013073,2024-04-06 13:37:00,S01,P007,1,3.25
T004148,2024-02-01 10:14:00,S02,P011,1,3.75
T005914,2024-02-14 08:16:00,S02,P006,1,5.0
T003629,2024-01-28 09:28:00,S02,P005,1,4.75
T000874,2024-01-07 09:58:00,S02,P011,2,3.75
T014164,2024-04-13 18:08:00,S02,P003,1,4.5
T001911,2024-01-15 14:47:00,S01,P008,1,4.5
T015718,2024-04-23 15:57:00,S03,P005,1,4.75
T005461,2024-02-10 13:09:00,S03,P015,1,4.25
T008712,2024-03-05 09:37:00,S03,P003,2,4.5
T010559,2024-03-19 12:11:00,S01,P005,1,4.75
T011811,2024-03-28 13:25:00,S02,P005,1,4.75
T002522,2024-01-20 14:52:00,S01,P011,1,3.75
T012358,2024-03-31 10:28:00,S03,P003,3,4.5
T005504,2024-02-11 09:02:00,S01,P017,1,8.5
T004254,2024-02-02 08:45:00,S01,P016,2,2.0
T009819,2024-03-13 13:47:00,S02,P006,1,5.0
T014053,2024-04-12 09:20:00,S03,P012,1,3.5
T008886,2024-03-07 10:18:00,S01,P011,1,3.75
T007993,2024-03-01 07:17:00,S01,P001,2,3.0
T009019,2024-03-08 09:52:00,S01,P006,2,5.0
T013063,2024-04-06 16:03:00,S01,P014,1,3.95
T006685,2024-02-20 08:26:00,S02,P012,1,3.5
T015041,2024-04-19 17:55:00,S02,P004,1,4.25
T004055,2024-01-31 08:01:00,S03,P005,1,4.75
T014609,2024-04-16 12:12:00,S01,P012,2,3.5
T003673,2024-01-28 09:44:00,S03,P010,2,5.25
T003393,2024-01-26 14:14:00,S03,P004,1,4.25
T005303,2024-02-10 09:17:00,S01,P011,1,3.75
T016310,2024-04-28 14:36:00,S01,P011,1,3.75
T002035,2024-01-16 13:31:00,S01,P013,1,2.75
T011616,2024-03-26 15:32:00,S03,P004,1,4.25
T005897,2024-02-14 07:55:00,S01,P013,2,2.75
T016309,2024-04-28 12:31:00,S01,P005,2,4.75
T009815,2024-03-13 08:56:00,S02,P004,1,4.25
T010866,2024-03-21 08:48:00,S02,P014,1,3.95
T012675,2024-04-03 10:08:00,S01,P002,2,3.5
T001442,2024-01-12 10:07:00,S01,P003,1,4.5
T016468,2024-04-28 12:04:00,S03,P011,1,3.75
T012137,2024-03-30 13:44:00,S02,P005,2,4.75
T005946,2024-02-14 14:25:00,S03,P010,1,5.25
T003573,2024-01-28 08:04:00,S01,P003,1,4.5
T013004,2024-04-05 12:56:00,S02,P014,1,3.95
T009370,2024-03-10 15:48:00,S02,P006,1,5.0
T004771,2024-02-05 12:46:00,S02,P016,1,2.0
T011728,2024-03-27 08:13:00,S03,P003,1,4.5
T012077,2024-03-30 08:22:00,S01,P014,1,3.95
T006359,2024-02-17 09:38:00,S03,P004,1,4.25
T004166,2024-02-01 15:54:00,S02,P001,1,3.0
T013466,2024-04-08 11:36:00,S02,P005,1,4.75
T014000,2024-04-12 09:33:00,S02,P012,1,3.5
T004608,2024-02-04 10:24:00,S02,P013,2,2.75
T006695,2024-02-20 08:41:00,S02,P005,2,4.75
T007995,2024-03-01 13:13:00,S01,P005,2,4.75
T008133,2024-03-02 09:33:00,S01,P006,1,5.0
T011225,2024-03-23 08:33:00,S03,P006,1,5.0
T009249,2024-03-09 09:25:00,S03,P002,1,3.5
T009773,2024-03-13 07:54:00,S01,P011,1,3.75
T004552,2024-02-04 09:02:00,S01,P014,2,3.95
T016470,2024-04-28 09:54:00,S03,P005,1,4.75
T003414,2024-01-27 14:16:00,S01,P005,1,4.75
T005148,2024-02-08 11:54:00,S02,P004,2,4.25
T002075,2024-01-16 13:29:00,S02,P007,1,3.25
T002546,2024-01-20 11:51:00,S01,P014,1,3.95
T012959,2024-04-05 07:44:00,S01,P001,1,3.0
T003887,2024-01-30 09:25:00,S02,P003,1,4.5
T004794,2024-02-05 12:13:00,S03,P018,1,7.95
T003111,2024-01-24 16:32:00,S02,P005,1,4.75
T014235,2024-04-13 08:31:00,S03,P005,1,4.75
T014667,2024-04-16 12:56:00,S03,P012,1,3.5
T000686,2024-01-06 14:31:00,S02,P003,1,4.5
T001031,2024-01-08 15:28:00,S03,P013,2,2.75
T000633,2024-01-06 08:10:00,S01,P005,1,4.75
T006835,2024-02-21 12:43:00,S02,P002,2,3.5
T011867,2024-03-28 10:26:00,S03,P018,2,7.95
T015609,2024-04-23 17:51:00,S01,P011,1,3.75
T010582,2024-03-19 08:15:00,S01,P002,1,3.5
T005224,2024-02-09 12:32:00,S02,P015,2,4.25
T012083,2024-03-30 09:57:00,S01,P004,1,4.25
T009699,2024-03-12 08:15:00,S02,P003,2,4.5
T006981,2024-02-22 12:16:00,S03,P007,1,3.25
T008498,2024-03-04 13:25:00,S01,P002,1,3.5
T007460,2024-02-25 08:55:00,S03,P005,1,4.75
T003189,2024-01-25 09:18:00,S01,P011,1,3.75
T010007,2024-03-15 12:58:00,S01,P003,1,4.5
T003023,2024-01-23 08:35:00,S03,P005,1,4.75
T010696,2024-03-20 12:36:00,S01,P002,3,3.5
T009964,2024-03-14 12:03:00,S03,P003,1,4.5
T011906,2024-03-28 08:55:00,S03,P015,1,4.25
T009147,2024-03-09 12:39:00,S01,P009,1,3.25
T014060,2024-04-12 08:55:00,S03,P011,1,3.75
T011210,2024-03-23 14:19:00,S03,P005,1,4.75
T006708,2024-02-20 09:25:00,S02,P005,1,4.75
T005533,2024-02-11 09:21:00,S02,P010,1,5.25
T015690,2024-04-23 10:52:00,S02,P001,1,3.0
T001327,2024-01-11 09:30:00,S01,P001,1,3.0
T003653,2024-01-28 07:25:00,S02,P006,1,5.0
T012222,2024-03-31 07:09:00,S01,P004,1,4.25
T000489,2024-01-04 08:01:00,S03,P006,1,5.0
T002300,2024-01-18 07:20:00,S01,P003,3,4.5
T004691,2024-02-04 14:21:00,S03,P016,1,2.0
T016539,2024-04-29 13:52:00,S02,P016,1,2.0
T001697,2024-01-13 13:26:00,S03,P005,2,4.75
T016199,2024-04-27 07:35:00,S02,P018,2,7.95
T015065,2024-04-19 10:08:00,S02,P005,1,4.75
T003130,2024-01-24 13:46:00,S03,P011,2,3.75
T003842,2024-01-30 08:27:00,S01,P003,2,4.5
T009917,2024-03-14 08:59:00,S02,P011,2,3.75
T011610,2024-03-26 13:40:00,S03,P001,1,3.0
T009189,2024-03-09 11:07:00,S02,P003,1,4.5
T011739,2024-03-27 13:11:00,S03,P017,2,8.5
T005559,2024-02-11 12:43:00,S02,P017,1,8.5
T000739,2024-01-06 09:15:00,S03,P007,1,3.25
T006373,2024-02-17 07:39:00,S03,P009,1,3.25
T016383,2024-04-28 10:47:00,S02,P009,2,3.25
T010895,2024-03-21 12:17:00,S03,P016,1,2.0
T006011,2024-02-15 08:26:00,S01,P013,1,2.75
T004329,2024-02-02 15:12:00,S03,P008,2,4.5
T011223,2024-03-23 15:24:00,S03,P005,1,4.75
T006826,2024-02-21 08:04:00,S02,P015,2,4.25
T016102,2024-04-26 12:38:00,S03,P008,1,4.5
T002483,2024-01-19 08:18:00,S03,P005,1,4.75
T009918,2024-03-14 09:59:00,S02,P005,1,4.75
T014400,2024-04-14 08:56:00,S03,P001,1,3.0
T005123,2024-02-08 16:47:00,S02,P012,1,3.5
T001409,2024-01-11 12:33:00,S03,P013,1,2.75
T007353,2024-02-25 15:00:00,S01,P004,1,4.25
T010671,2024-03-20 11:33:00,S01,P003,1,4.5
T000125,2024-01-01 12:20:00,S03,P018,2,7.95
T005392,2024-02-10 09:49:00,S02,P004,1,4.25
T003001,2024-01-23 09:41:00,S02,P003,1,4.5
T005981,2024-02-15 09:56:00,S01,P012,2,3.5
T002816,2024-01-22 13:58:00,S01,P016,1,2.0
T006843,2024-02-21 09:11:00,S02,P003,1,4.5
T000235,2024-01-02 11:29:00,S03,P001,1,3.0
T013032,2024-04-05 09:53:00,S03,P008,1,4.5
T004820,2024-02-06 09:00:00,S01,P010,3,5.25
T009784,2024-03-13 08:59:00,S01,P003,1,4.5
T005008,2024-02-07 13:19:00,S02,P003,1,4.5
T004314,2024-02-02 09:09:00,S03,P014,1,3.95
T005609,2024-02-11 09:16:00,S03,P012,1,3.5
T000674,2024-01-06 11:40:00,S02,P005,1,4.75
T011206,2024-03-23 13:41:00,S03,P004,1,4.25
T013446,2024-04-08 07:17:00,S02,P011,3,3.75
T010272,2024-03-17 14:21:00,S01,P006,1,5.0
T013480,2024-04-08 08:28:00,S02,P007,1,3.25
T007863,2024-02-29 08:10:00,S01,P002,1,3.5
T009082,2024-03-08 11:59:00,S02,P007,2,3.25
T001975,2024-01-15 15:30:00,S03,P003,1,4.5
T014087,2024-04-12 13:56:00,S03,P008,1,4.5
T003463,2024-01-27 13:33:00,S01,P005,1,4.75
T002506,2024-01-19 08:47:00,S03,P002,3,3.5
T013903,2024-04-11 18:37:00,S02,P006,1,5.0
T008928,2024-03-07 16:17:00,S02,P013,1,2.75
T016664,2024-04-30 13:31:00,S02,P012,2,3.5
T005458,2024-02-10 12:49:00,S03,P010,1,5.25
T000962,2024-01-08 17:49:00,S01,P006,1,5.0
T016503,2024-04-29 12:37:00,S01,P005,1,4.75
T003853,2024-01-30 08:03:00,S01,P006,2,5.0
T013681,2024-04-09 09:58:00,S03,P002,1,3.5
T010347,2024-03-17 10:17:00,S02,P012,1,3.5
T013241,2024-04-07 09:03:00,S01,P003,1,4.5
T000049,2024-01-01 10:50:00,S02,P005,1,4.75
T010407,2024-03-17 09:05:00,S03,P011,1,3.75
T013778,2024-04-10 11:35:00,S03,P006,2,5.0
T003527,2024-01-27 11:48:00,S03,P014,1,3.95
T011984,2024-03-29 08:17:00,S02,P005,1,4.75
T001748,2024-01-14 10:02:00,S01,P001,1,3.0
T010242,2024-03-16 13:47:00,S03,P017,2,8.5
T011119,2024-03-23 13:06:00,S02,P004,1,4.25
T008025,2024-03-01 09:34:00,S02,P006,1,5.0
T007173,2024-02-24 08:30:00,S01,P004,1,4.25
T004573,2024-02-04 09:39:00,S01,P002,1,3.5
T009801,2024-03-13 13:38:00,S02,P002,1,3.5
